GEO_ID,NAME,S2201_C01_001E,S2201_C01_002E,S2201_C01_003E,S2201_C01_004E,S2201_C01_005E,S2201_C01_006E,S2201_C01_007E,S2201_C01_008E,S2201_C01_009E,S2201_C01_010E,S2201_C01_011E,S2201_C01_012E,S2201_C01_013E,S2201_C01_014E,S2201_C01_015E,S2201_C01_016E,S2201_C01_017E,S2201_C01_018E,S2201_C01_019E,S2201_C01_020E,S2201_C01_021E,S2201_C01_022E,S2201_C01_023E,S2201_C01_024E,S2201_C01_025E,S2201_C01_026E,S2201_C01_027E,S2201_C01_028E,S2201_C01_029E,S2201_C01_030E,S2201_C01_031E,S2201_C01_032E,S2201_C01_033E,S2201_C01_034E,S2201_C01_035E,S2201_C01_036E,S2201_C01_037E,S2201_C01_038E,S2201_C02_001E,S2201_C02_002E,S2201_C02_003E,S2201_C02_004E,S2201_C02_005E,S2201_C02_006E,S2201_C02_007E,S2201_C02_008E,S2201_C02_009E,S2201_C02_010E,S2201_C02_011E,S2201_C02_012E,S2201_C02_013E,S2201_C02_014E,S2201_C02_015E,S2201_C02_016E,S2201_C02_017E,S2201_C02_018E,S2201_C02_019E,S2201_C02_020E,S2201_C02_021E,S2201_C02_022E,S2201_C02_023E,S2201_C02_024E,S2201_C02_025E,S2201_C02_026E,S2201_C02_027E,S2201_C02_028E,S2201_C02_029E,S2201_C02_030E,S2201_C02_031E,S2201_C02_032E,S2201_C02_033E,S2201_C02_034E,S2201_C02_035E,S2201_C02_036E,S2201_C02_037E,S2201_C02_038E,S2201_C03_001E,S2201_C03_002E,S2201_C03_003E,S2201_C03_004E,S2201_C03_005E,S2201_C03_006E,S2201_C03_007E,S2201_C03_008E,S2201_C03_009E,S2201_C03_010E,S2201_C03_011E,S2201_C03_012E,S2201_C03_013E,S2201_C03_014E,S2201_C03_015E,S2201_C03_016E,S2201_C03_017E,S2201_C03_018E,S2201_C03_019E,S2201_C03_020E,S2201_C03_021E,S2201_C03_022E,S2201_C03_023E,S2201_C03_024E,S2201_C03_025E,S2201_C03_026E,S2201_C03_027E,S2201_C03_028E,S2201_C03_029E,S2201_C03_030E,S2201_C03_031E,S2201_C03_032E,S2201_C03_033E,S2201_C03_034E,S2201_C03_035E,S2201_C03_036E,S2201_C03_037E,S2201_C03_038E,S2201_C04_001E,S2201_C04_002E,S2201_C04_003E,S2201_C04_004E,S2201_C04_005E,S2201_C04_006E,S2201_C04_007E,S2201_C04_008E,S2201_C04_009E,S2201_C04_010E,S2201_C04_011E,S2201_C04_012E,S2201_C04_013E,S2201_C04_014E,S2201_C04_015E,S2201_C04_016E,S2201_C04_017E,S2201_C04_018E,S2201_C04_019E,S2201_C04_020E,S2201_C04_021E,S2201_C04_022E,S2201_C04_023E,S2201_C04_024E,S2201_C04_025E,S2201_C04_026E,S2201_C04_027E,S2201_C04_028E,S2201_C04_029E,S2201_C04_030E,S2201_C04_031E,S2201_C04_032E,S2201_C04_033E,S2201_C04_034E,S2201_C04_035E,S2201_C04_036E,S2201_C04_037E,S2201_C04_038E,S2201_C05_001E,S2201_C05_002E,S2201_C05_003E,S2201_C05_004E,S2201_C05_005E,S2201_C05_006E,S2201_C05_007E,S2201_C05_008E,S2201_C05_009E,S2201_C05_010E,S2201_C05_011E,S2201_C05_012E,S2201_C05_013E,S2201_C05_014E,S2201_C05_015E,S2201_C05_016E,S2201_C05_017E,S2201_C05_018E,S2201_C05_019E,S2201_C05_020E,S2201_C05_021E,S2201_C05_022E,S2201_C05_023E,S2201_C05_024E,S2201_C05_025E,S2201_C05_026E,S2201_C05_027E,S2201_C05_028E,S2201_C05_029E,S2201_C05_030E,S2201_C05_031E,S2201_C05_032E,S2201_C05_033E,S2201_C05_034E,S2201_C05_035E,S2201_C05_036E,S2201_C05_037E,S2201_C05_038E,S2201_C06_001E,S2201_C06_002E,S2201_C06_003E,S2201_C06_004E,S2201_C06_005E,S2201_C06_006E,S2201_C06_007E,S2201_C06_008E,S2201_C06_009E,S2201_C06_010E,S2201_C06_011E,S2201_C06_012E,S2201_C06_013E,S2201_C06_014E,S2201_C06_015E,S2201_C06_016E,S2201_C06_017E,S2201_C06_018E,S2201_C06_019E,S2201_C06_020E,S2201_C06_021E,S2201_C06_022E,S2201_C06_023E,S2201_C06_024E,S2201_C06_025E,S2201_C06_026E,S2201_C06_027E,S2201_C06_028E,S2201_C06_029E,S2201_C06_030E,S2201_C06_031E,S2201_C06_032E,S2201_C06_033E,S2201_C06_034E,S2201_C06_035E,S2201_C06_036E,S2201_C06_037E,S2201_C06_038E
1400000US42101035601,Census Tract 356.01; Philadelphia County; Pennsylvania,2308,1460,848,836,500,152,348,972,442,180,262,152,110,0,1866,656,238,0,238,972,252,2056,809,1499,1829,74,0,205,0,179,21,177,1829,59257,1336,229,218,889,(X),63.3,36.7,36.2,21.7,6.6,15.1,42.1,19.2,7.8,11.4,6.6,4.8,0,80.8,28.4,10.3,0,10.3,42.1,10.9,89.1,35.1,64.9,79.2,3.2,0,8.9,0,7.8,0.9,7.7,79.2,(X),(X),17.1,16.3,66.5,255,213,42,82,0,0,0,173,25,25,0,0,0,0,230,57,0,0,0,173,158,97,133,122,255,0,0,0,0,0,0,0,255,15548,82,57,0,25,11,83.5,16.5,32.2,0,0,0,67.8,9.8,9.8,0,0,0,0,90.2,22.4,0,0,0,67.8,62,38,52.2,47.8,100,0,0,0,0,0,0,0,100,(X),(X),69.5,0,30.5,2053,1247,806,754,500,152,348,799,417,155,262,152,110,0,1636,599,238,0,238,799,94,1959,676,1377,1574,74,0,205,0,179,21,177,1574,68972,1254,172,218,864,89,60.7,39.3,36.7,24.4,7.4,17,38.9,20.3,7.5,12.8,7.4,5.4,0,79.7,29.2,11.6,0,11.6,38.9,4.6,95.4,32.9,67.1,76.7,3.6,0,10,0,8.7,1,8.6,76.7,(X),(X),13.7,17.4,68.9
1400000US42101035602,Census Tract 356.02; Philadelphia County; Pennsylvania,1283,621,662,862,120,32,88,301,405,348,46,0,46,11,878,514,74,32,42,290,76,1207,357,926,851,50,0,314,12,18,38,100,779,105024,982,150,192,640,(X),48.4,51.6,67.2,9.4,2.5,6.9,23.5,31.6,27.1,3.6,0,3.6,0.9,68.4,40.1,5.8,2.5,3.3,22.6,5.9,94.1,27.8,72.2,66.3,3.9,0,24.5,0.9,1.4,3,7.8,60.7,(X),(X),15.3,19.6,65.2,84,74,10,32,0,0,0,52,1,1,0,0,0,0,83,31,0,0,0,52,66,18,69,15,53,14,0,17,0,0,0,14,53,-,32,14,17,1,6.5,88.1,11.9,38.1,0,0,0,61.9,1.2,1.2,0,0,0,0,98.8,36.9,0,0,0,61.9,78.6,21.4,82.1,17.9,63.1,16.7,0,20.2,0,0,0,16.7,63.1,(X),(X),43.8,53.1,3.1,1199,547,652,830,120,32,88,249,404,347,46,0,46,11,795,483,74,32,42,238,10,1189,288,911,798,36,0,297,12,18,38,86,726,106995,950,136,175,639,93.5,45.6,54.4,69.2,10,2.7,7.3,20.8,33.7,28.9,3.8,0,3.8,0.9,66.3,40.3,6.2,2.7,3.5,19.8,0.8,99.2,24,76,66.6,3,0,24.8,1,1.5,3.2,7.2,60.6,(X),(X),14.3,18.4,67.3
1400000US42101035701,Census Tract 357.01; Philadelphia County; Pennsylvania,1879,714,1165,1075,199,40,159,605,549,399,150,0,150,0,1330,676,49,40,9,605,246,1633,539,1340,1019,130,0,450,0,79,201,236,974,59013,1274,75,369,830,(X),38,62,57.2,10.6,2.1,8.5,32.2,29.2,21.2,8,0,8,0,70.8,36,2.6,2.1,0.5,32.2,13.1,86.9,28.7,71.3,54.2,6.9,0,23.9,0,4.2,10.7,12.6,51.8,(X),(X),5.9,29,65.1,468,253,215,216,106,0,106,146,250,144,106,0,106,0,218,72,0,0,0,146,179,289,152,316,300,45,0,109,0,14,0,28,286,31708,322,55,105,162,24.9,54.1,45.9,46.2,22.6,0,22.6,31.2,53.4,30.8,22.6,0,22.6,0,46.6,15.4,0,0,0,31.2,38.2,61.8,32.5,67.5,64.1,9.6,0,23.3,0,3,0,6,61.1,(X),(X),17.1,32.6,50.3,1411,461,950,859,93,40,53,459,299,255,44,0,44,0,1112,604,49,40,9,459,67,1344,387,1024,719,85,0,341,0,65,201,208,688,72712,952,20,264,668,75.1,32.7,67.3,60.9,6.6,2.8,3.8,32.5,21.2,18.1,3.1,0,3.1,0,78.8,42.8,3.5,2.8,0.6,32.5,4.7,95.3,27.4,72.6,51,6,0,24.2,0,4.6,14.2,14.7,48.8,(X),(X),2.1,27.7,70.2
1400000US42101035702,Census Tract 357.02; Philadelphia County; Pennsylvania,1854,683,1171,1050,285,71,214,519,639,545,94,37,57,0,1215,505,191,34,157,519,358,1496,353,1501,1560,0,0,139,0,0,155,14,1546,63115,1335,77,433,825,(X),36.8,63.2,56.6,15.4,3.8,11.5,28,34.5,29.4,5.1,2,3.1,0,65.5,27.2,10.3,1.8,8.5,28,19.3,80.7,19,81,84.1,0,0,7.5,0,0,8.4,0.8,83.4,(X),(X),5.8,32.4,61.8,735,269,466,413,131,37,94,191,394,327,67,37,30,0,341,86,64,0,64,191,273,462,204,531,567,0,0,72,0,0,96,0,567,45560,544,30,186,328,39.6,36.6,63.4,56.2,17.8,5,12.8,26,53.6,44.5,9.1,5,4.1,0,46.4,11.7,8.7,0,8.7,26,37.1,62.9,27.8,72.2,77.1,0,0,9.8,0,0,13.1,0,77.1,(X),(X),5.5,34.2,60.3,1119,414,705,637,154,34,120,328,245,218,27,0,27,0,874,419,127,34,93,328,85,1034,149,970,993,0,0,67,0,0,59,14,979,74803,791,47,247,497,60.4,37,63,56.9,13.8,3,10.7,29.3,21.9,19.5,2.4,0,2.4,0,78.1,37.4,11.3,3,8.3,29.3,7.6,92.4,13.3,86.7,88.7,0,0,6,0,0,5.3,1.3,87.5,(X),(X),5.9,31.2,62.8
1400000US42101035800,Census Tract 358; Philadelphia County; Pennsylvania,2361,1318,1043,1450,267,19,248,644,508,485,23,0,23,0,1853,965,244,19,225,644,436,1925,866,1495,1660,169,0,316,0,116,100,111,1660,58979,1717,460,277,980,(X),55.8,44.2,61.4,11.3,0.8,10.5,27.3,21.5,20.5,1,0,1,0,78.5,40.9,10.3,0.8,9.5,27.3,18.5,81.5,36.7,63.3,70.3,7.2,0,13.4,0,4.9,4.2,4.7,70.3,(X),(X),26.8,16.1,57.1,484,370,114,178,149,0,149,157,73,73,0,0,0,0,411,105,149,0,149,157,278,206,337,147,300,104,0,61,0,0,19,0,300,43317,327,178,93,56,20.5,76.4,23.6,36.8,30.8,0,30.8,32.4,15.1,15.1,0,0,0,0,84.9,21.7,30.8,0,30.8,32.4,57.4,42.6,69.6,30.4,62,21.5,0,12.6,0,0,3.9,0,62,(X),(X),54.4,28.4,17.1,1877,948,929,1272,118,19,99,487,435,412,23,0,23,0,1442,860,95,19,76,487,158,1719,529,1348,1360,65,0,255,0,116,81,111,1360,73393,1390,282,184,924,79.5,50.5,49.5,67.8,6.3,1,5.3,25.9,23.2,21.9,1.2,0,1.2,0,76.8,45.8,5.1,1,4,25.9,8.4,91.6,28.2,71.8,72.5,3.5,0,13.6,0,6.2,4.3,5.9,72.5,(X),(X),20.3,13.2,66.5
1400000US42101035900,Census Tract 359; Philadelphia County; Pennsylvania,2220,1204,1016,1066,339,281,58,815,577,475,102,74,28,0,1643,591,237,207,30,815,606,1614,729,1491,1642,20,0,420,3,78,57,95,1614,47593,1405,373,497,535,(X),54.2,45.8,48,15.3,12.7,2.6,36.7,26,21.4,4.6,3.3,1.3,0,74,26.6,10.7,9.3,1.4,36.7,27.3,72.7,32.8,67.2,74,0.9,0,18.9,0.1,3.5,2.6,4.3,72.7,(X),(X),26.5,35.4,38.1,711,553,158,150,217,196,21,344,89,78,11,0,11,0,622,72,206,196,10,344,371,340,439,272,617,0,0,78,0,11,5,0,617,-,367,264,31,72,32,77.8,22.2,21.1,30.5,27.6,3,48.4,12.5,11,1.5,0,1.5,0,87.5,10.1,29,27.6,1.4,48.4,52.2,47.8,61.7,38.3,86.8,0,0,11,0,1.5,0.7,0,86.8,(X),(X),71.9,8.4,19.6,1509,651,858,916,122,85,37,471,488,397,91,74,17,0,1021,519,31,11,20,471,235,1274,290,1219,1025,20,0,342,3,67,52,95,997,83398,1038,109,466,463,68,43.1,56.9,60.7,8.1,5.6,2.5,31.2,32.3,26.3,6,4.9,1.1,0,67.7,34.4,2.1,0.7,1.3,31.2,15.6,84.4,19.2,80.8,67.9,1.3,0,22.7,0.2,4.4,3.4,6.3,66.1,(X),(X),10.5,44.9,44.6
1400000US42101036000,Census Tract 360; Philadelphia County; Pennsylvania,1278,608,670,577,209,41,168,492,307,219,88,7,81,0,971,358,121,34,87,492,330,948,444,834,761,281,0,200,0,0,36,31,761,60598,786,76,224,486,(X),47.6,52.4,45.1,16.4,3.2,13.1,38.5,24,17.1,6.9,0.5,6.3,0,76,28,9.5,2.7,6.8,38.5,25.8,74.2,34.7,65.3,59.5,22,0,15.6,0,0,2.8,2.4,59.5,(X),(X),9.7,28.5,61.8,289,162,127,73,42,0,42,174,52,26,26,0,26,0,237,47,16,0,16,174,229,60,194,95,151,75,0,38,0,0,25,0,151,14414,115,36,40,39,22.6,56.1,43.9,25.3,14.5,0,14.5,60.2,18,9,9,0,9,0,82,16.3,5.5,0,5.5,60.2,79.2,20.8,67.1,32.9,52.2,26,0,13.1,0,0,8.7,0,52.2,(X),(X),31.3,34.8,33.9,989,446,543,504,167,41,126,318,255,193,62,7,55,0,734,311,105,34,71,318,101,888,250,739,610,206,0,162,0,0,11,31,610,71655,671,40,184,447,77.4,45.1,54.9,51,16.9,4.1,12.7,32.2,25.8,19.5,6.3,0.7,5.6,0,74.2,31.4,10.6,3.4,7.2,32.2,10.2,89.8,25.3,74.7,61.7,20.8,0,16.4,0,0,1.1,3.1,61.7,(X),(X),6,27.4,66.6
1400000US42101036100,Census Tract 361; Philadelphia County; Pennsylvania,1663,490,1173,671,326,29,297,666,695,433,262,26,236,0,968,238,64,3,61,666,117,1546,279,1384,870,702,0,52,0,20,19,50,870,81354,997,79,257,661,(X),29.5,70.5,40.3,19.6,1.7,17.9,40,41.8,26,15.8,1.6,14.2,0,58.2,14.3,3.8,0.2,3.7,40,7,93,16.8,83.2,52.3,42.2,0,3.1,0,1.2,1.1,3,52.3,(X),(X),7.9,25.8,66.3,291,75,216,163,89,0,89,39,223,163,60,0,60,0,68,0,29,0,29,39,46,245,102,189,91,193,0,7,0,0,0,20,91,58778,252,37,27,188,17.5,25.8,74.2,56,30.6,0,30.6,13.4,76.6,56,20.6,0,20.6,0,23.4,0,10,0,10,13.4,15.8,84.2,35.1,64.9,31.3,66.3,0,2.4,0,0,0,6.9,31.3,(X),(X),14.7,10.7,74.6,1372,415,957,508,237,29,208,627,472,270,202,26,176,0,900,238,35,3,32,627,71,1301,177,1195,779,509,0,45,0,20,19,30,779,94722,745,42,230,473,82.5,30.2,69.8,37,17.3,2.1,15.2,45.7,34.4,19.7,14.7,1.9,12.8,0,65.6,17.3,2.6,0.2,2.3,45.7,5.2,94.8,12.9,87.1,56.8,37.1,0,3.3,0,1.5,1.4,2.2,56.8,(X),(X),5.6,30.9,63.5
1400000US42101036201,Census Tract 362.01; Philadelphia County; Pennsylvania,1943,939,1004,827,408,189,219,708,504,297,207,90,117,0,1439,530,201,99,102,708,245,1698,577,1366,1728,34,0,34,0,0,147,72,1656,88472,1235,210,342,683,(X),48.3,51.7,42.6,21,9.7,11.3,36.4,25.9,15.3,10.7,4.6,6,0,74.1,27.3,10.3,5.1,5.2,36.4,12.6,87.4,29.7,70.3,88.9,1.7,0,1.7,0,0,7.6,3.7,85.2,(X),(X),17,27.7,55.3,176,62,114,112,53,9,44,11,53,24,29,0,29,0,123,88,24,9,15,11,77,99,136,40,115,24,0,0,0,0,37,0,115,-,165,88,29,48,9.1,35.2,64.8,63.6,30.1,5.1,25,6.3,30.1,13.6,16.5,0,16.5,0,69.9,50,13.6,5.1,8.5,6.3,43.8,56.3,77.3,22.7,65.3,13.6,0,0,0,0,21,0,65.3,(X),(X),53.3,17.6,29.1,1767,877,890,715,355,180,175,697,451,273,178,90,88,0,1316,442,177,90,87,697,168,1599,441,1326,1613,10,0,34,0,0,110,72,1541,91092,1070,122,313,635,90.9,49.6,50.4,40.5,20.1,10.2,9.9,39.4,25.5,15.4,10.1,5.1,5,0,74.5,25,10,5.1,4.9,39.4,9.5,90.5,25,75,91.3,0.6,0,1.9,0,0,6.2,4.1,87.2,(X),(X),11.4,29.3,59.3
1400000US42101036202,Census Tract 362.02; Philadelphia County; Pennsylvania,2431,1155,1276,968,530,231,299,933,870,473,397,169,228,0,1561,495,133,62,71,933,209,2222,673,1758,1991,223,0,110,0,66,41,103,1969,90043,1498,227,464,807,(X),47.5,52.5,39.8,21.8,9.5,12.3,38.4,35.8,19.5,16.3,7,9.4,0,64.2,20.4,5.5,2.6,2.9,38.4,8.6,91.4,27.7,72.3,81.9,9.2,0,4.5,0,2.7,1.7,4.2,81,(X),(X),15.2,31,53.9,323,103,220,39,238,112,126,46,236,39,197,89,108,0,87,0,41,23,18,46,83,240,99,224,297,0,0,0,0,26,0,26,297,46648,277,23,245,9,13.3,31.9,68.1,12.1,73.7,34.7,39,14.2,73.1,12.1,61,27.6,33.4,0,26.9,0,12.7,7.1,5.6,14.2,25.7,74.3,30.7,69.3,92,0,0,0,0,8,0,8,92,(X),(X),8.3,88.4,3.2,2108,1052,1056,929,292,119,173,887,634,434,200,80,120,0,1474,495,92,39,53,887,126,1982,574,1534,1694,223,0,110,0,40,41,77,1672,91515,1221,204,219,798,86.7,49.9,50.1,44.1,13.9,5.6,8.2,42.1,30.1,20.6,9.5,3.8,5.7,0,69.9,23.5,4.4,1.9,2.5,42.1,6,94,27.2,72.8,80.4,10.6,0,5.2,0,1.9,1.9,3.7,79.3,(X),(X),16.7,17.9,65.4
1400000US42101036203,Census Tract 362.03; Philadelphia County; Pennsylvania,1860,858,1002,944,272,85,187,644,480,372,108,51,57,0,1380,572,164,34,130,644,106,1754,666,1194,1648,28,0,107,0,48,29,108,1602,80833,1216,104,368,744,(X),46.1,53.9,50.8,14.6,4.6,10.1,34.6,25.8,20,5.8,2.7,3.1,0,74.2,30.8,8.8,1.8,7,34.6,5.7,94.3,35.8,64.2,88.6,1.5,0,5.8,0,2.6,1.6,5.8,86.1,(X),(X),8.6,30.3,61.2,210,139,71,115,0,0,0,95,73,73,0,0,0,0,137,42,0,0,0,95,50,160,160,50,133,0,0,48,0,29,0,29,133,55208,115,12,27,76,11.3,66.2,33.8,54.8,0,0,0,45.2,34.8,34.8,0,0,0,0,65.2,20,0,0,0,45.2,23.8,76.2,76.2,23.8,63.3,0,0,22.9,0,13.8,0,13.8,63.3,(X),(X),10.4,23.5,66.1,1650,719,931,829,272,85,187,549,407,299,108,51,57,0,1243,530,164,34,130,549,56,1594,506,1144,1515,28,0,59,0,19,29,79,1469,90125,1101,92,341,668,88.7,43.6,56.4,50.2,16.5,5.2,11.3,33.3,24.7,18.1,6.5,3.1,3.5,0,75.3,32.1,9.9,2.1,7.9,33.3,3.4,96.6,30.7,69.3,91.8,1.7,0,3.6,0,1.2,1.8,4.8,89,(X),(X),8.4,31,60.7
1400000US42101036301,Census Tract 363.01; Philadelphia County; Pennsylvania,1467,704,763,671,447,292,155,349,583,297,267,224,43,19,884,374,180,68,112,330,179,1288,598,869,1057,65,0,285,0,48,12,149,938,92578,1118,86,154,878,(X),48,52,45.7,30.5,19.9,10.6,23.8,39.7,20.2,18.2,15.3,2.9,1.3,60.3,25.5,12.3,4.6,7.6,22.5,12.2,87.8,40.8,59.2,72.1,4.4,0,19.4,0,3.3,0.8,10.2,63.9,(X),(X),7.7,13.8,78.5,416,263,153,86,286,224,62,44,325,58,267,224,43,0,91,28,19,0,19,44,103,313,340,76,161,55,0,191,0,9,0,9,161,-,372,44,28,300,28.4,63.2,36.8,20.7,68.8,53.8,14.9,10.6,78.1,13.9,64.2,53.8,10.3,0,21.9,6.7,4.6,0,4.6,10.6,24.8,75.2,81.7,18.3,38.7,13.2,0,45.9,0,2.2,0,2.2,38.7,(X),(X),11.8,7.5,80.6,1051,441,610,585,161,68,93,305,258,239,0,0,0,19,793,346,161,68,93,286,76,975,258,793,896,10,0,94,0,39,12,140,777,85179,746,42,126,578,71.6,42,58,55.7,15.3,6.5,8.8,29,24.5,22.7,0,0,0,1.8,75.5,32.9,15.3,6.5,8.8,27.2,7.2,92.8,24.5,75.5,85.3,1,0,8.9,0,3.7,1.1,13.3,73.9,(X),(X),5.6,16.9,77.5
1400000US42101036302,Census Tract 363.02; Philadelphia County; Pennsylvania,1346,347,999,637,356,125,231,353,686,380,259,112,147,47,660,257,97,13,84,306,109,1237,346,1000,964,254,0,6,0,46,76,200,874,76910,993,53,318,622,(X),25.8,74.2,47.3,26.4,9.3,17.2,26.2,51,28.2,19.2,8.3,10.9,3.5,49,19.1,7.2,1,6.2,22.7,8.1,91.9,25.7,74.3,71.6,18.9,0,0.4,0,3.4,5.6,14.9,64.9,(X),(X),5.3,32,62.6,203,63,140,50,69,31,38,84,128,50,31,31,0,47,75,0,38,0,38,37,40,163,164,39,124,59,0,0,0,8,12,22,110,-,119,0,73,46,15.1,31,69,24.6,34,15.3,18.7,41.4,63.1,24.6,15.3,15.3,0,23.2,36.9,0,18.7,0,18.7,18.2,19.7,80.3,80.8,19.2,61.1,29.1,0,0,0,3.9,5.9,10.8,54.2,(X),(X),0,61.3,38.7,1143,284,859,587,287,94,193,269,558,330,228,81,147,0,585,257,59,13,46,269,69,1074,182,961,840,195,0,6,0,38,64,178,764,77883,874,53,245,576,84.9,24.8,75.2,51.4,25.1,8.2,16.9,23.5,48.8,28.9,19.9,7.1,12.9,0,51.2,22.5,5.2,1.1,4,23.5,6,94,15.9,84.1,73.5,17.1,0,0.5,0,3.3,5.6,15.6,66.8,(X),(X),6.1,28,65.9
1400000US42101036303,Census Tract 363.03; Philadelphia County; Pennsylvania,2311,792,1519,1386,319,42,277,606,1078,844,183,27,156,51,1233,542,136,15,121,555,173,2138,616,1695,2008,102,0,44,0,105,52,105,2008,108414,1705,195,334,1176,(X),34.3,65.7,60,13.8,1.8,12,26.2,46.6,36.5,7.9,1.2,6.8,2.2,53.4,23.5,5.9,0.6,5.2,24,7.5,92.5,26.7,73.3,86.9,4.4,0,1.9,0,4.5,2.3,4.5,86.9,(X),(X),11.4,19.6,69,65,35,30,17,30,0,30,18,30,0,30,0,30,0,35,17,0,0,0,18,30,35,47,18,35,0,0,0,0,30,0,30,35,-,47,17,30,0,2.8,53.8,46.2,26.2,46.2,0,46.2,27.7,46.2,0,46.2,0,46.2,0,53.8,26.2,0,0,0,27.7,46.2,53.8,72.3,27.7,53.8,0,0,0,0,46.2,0,46.2,53.8,(X),(X),36.2,63.8,0,2246,757,1489,1369,289,42,247,588,1048,844,153,27,126,51,1198,525,136,15,121,537,143,2103,569,1677,1973,102,0,44,0,75,52,75,1973,108626,1658,178,304,1176,97.2,33.7,66.3,61,12.9,1.9,11,26.2,46.7,37.6,6.8,1.2,5.6,2.3,53.3,23.4,6.1,0.7,5.4,23.9,6.4,93.6,25.3,74.7,87.8,4.5,0,2,0,3.3,2.3,3.3,87.8,(X),(X),10.7,18.3,70.9
1400000US42101036400,Census Tract 364; Philadelphia County; Pennsylvania,314,262,52,201,40,13,27,73,20,0,20,0,20,0,294,201,20,13,7,73,3,311,67,247,284,25,0,5,0,0,0,17,267,102143,241,69,113,59,(X),83.4,16.6,64,12.7,4.1,8.6,23.2,6.4,0,6.4,0,6.4,0,93.6,64,6.4,4.1,2.2,23.2,1,99,21.3,78.7,90.4,8,0,1.6,0,0,0,5.4,85,(X),(X),28.6,46.9,24.5,20,0,20,0,20,0,20,0,20,0,20,0,20,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,-,20,0,20,0,6.4,0,100,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,0,0,(X),(X),0,100,0,294,262,32,201,20,13,7,73,0,0,0,0,0,0,294,201,20,13,7,73,3,291,67,227,284,5,0,5,0,0,0,17,267,120769,221,69,93,59,93.6,89.1,10.9,68.4,6.8,4.4,2.4,24.8,0,0,0,0,0,0,100,68.4,6.8,4.4,2.4,24.8,1,99,22.8,77.2,96.6,1.7,0,1.7,0,0,0,5.8,90.8,(X),(X),31.2,42.1,26.7
1400000US42101036501,Census Tract 365.01; Philadelphia County; Pennsylvania,2224,850,1374,860,396,29,367,968,528,276,252,0,252,0,1696,584,144,29,115,968,328,1896,800,1424,1543,425,0,256,0,0,0,67,1476,77910,1256,95,430,731,(X),38.2,61.8,38.7,17.8,1.3,16.5,43.5,23.7,12.4,11.3,0,11.3,0,76.3,26.3,6.5,1.3,5.2,43.5,14.7,85.3,36,64,69.4,19.1,0,11.5,0,0,0,3,66.4,(X),(X),7.6,34.2,58.2,422,125,297,157,74,0,74,191,121,47,74,0,74,0,301,110,0,0,0,191,125,297,142,280,259,71,0,92,0,0,0,25,234,38438,231,24,115,92,19,29.6,70.4,37.2,17.5,0,17.5,45.3,28.7,11.1,17.5,0,17.5,0,71.3,26.1,0,0,0,45.3,29.6,70.4,33.6,66.4,61.4,16.8,0,21.8,0,0,0,5.9,55.5,(X),(X),10.4,49.8,39.8,1802,725,1077,703,322,29,293,777,407,229,178,0,178,0,1395,474,144,29,115,777,203,1599,658,1144,1284,354,0,164,0,0,0,42,1242,79467,1025,71,315,639,81,40.2,59.8,39,17.9,1.6,16.3,43.1,22.6,12.7,9.9,0,9.9,0,77.4,26.3,8,1.6,6.4,43.1,11.3,88.7,36.5,63.5,71.3,19.6,0,9.1,0,0,0,2.3,68.9,(X),(X),6.9,30.7,62.3
1400000US42101036502,Census Tract 365.02; Philadelphia County; Pennsylvania,1748,801,947,740,240,50,190,768,470,277,130,40,90,63,1278,463,110,10,100,705,60,1688,346,1402,1600,6,0,28,0,44,70,92,1568,93879,980,116,269,595,(X),45.8,54.2,42.3,13.7,2.9,10.9,43.9,26.9,15.8,7.4,2.3,5.1,3.6,73.1,26.5,6.3,0.6,5.7,40.3,3.4,96.6,19.8,80.2,91.5,0.3,0,1.6,0,2.5,4,5.3,89.7,(X),(X),11.8,27.4,60.7,79,47,32,32,36,10,26,11,23,23,0,0,0,0,56,9,36,10,26,11,11,68,26,53,51,0,0,12,0,16,0,16,40,93523,68,19,16,33,4.5,59.5,40.5,40.5,45.6,12.7,32.9,13.9,29.1,29.1,0,0,0,0,70.9,11.4,45.6,12.7,32.9,13.9,13.9,86.1,32.9,67.1,64.6,0,0,15.2,0,20.3,0,20.3,50.6,(X),(X),27.9,23.5,48.5,1669,754,915,708,204,40,164,757,447,254,130,40,90,63,1222,454,74,0,74,694,49,1620,320,1349,1549,6,0,16,0,28,70,76,1528,94097,912,97,253,562,95.5,45.2,54.8,42.4,12.2,2.4,9.8,45.4,26.8,15.2,7.8,2.4,5.4,3.8,73.2,27.2,4.4,0,4.4,41.6,2.9,97.1,19.2,80.8,92.8,0.4,0,1,0,1.7,4.2,4.6,91.6,(X),(X),10.6,27.7,61.6
